skin_type,ingredients,count,share
Combination,Royal Jelly Extract,11,0.00035387980954832066
Combination,Dimethyl MEA,11,0.00035387980954832066
Combination,Propylparaben,11,0.00035387980954832066
Combination,Vitis Vinifera (Grape) Seed Extract,11,0.00035387980954832066
Combination,Aesculus Hippocastanum (Horse Chestnut) Seed Extract,11,0.00035387980954832066
Combination,Albizia Julibrissin Bark Extract,10,0.0003217089177712006
Combination,Sodium Sulfite,10,0.0003217089177712006
Combination,Saccharomyces Ferment Filtrate,10,0.0003217089177712006
Combination,Cocos Nucifera (Coconut) Water,10,0.0003217089177712006
Combination,Cyclomethicone,10,0.0003217089177712006
Combination,Palmitoyl Grape Seed Extract*,10,0.0003217089177712006
Combination,Tourmaline,10,0.0003217089177712006
Combination,Benzophenone-4,10,0.0003217089177712006
Combination,Anthemis Nobilis Flower Oil,10,0.0003217089177712006
Combination,Titanium Dioxide (Ci 77891).,10,0.0003217089177712006
Combination,Chondrus Crispus (Carrageenan) Extract,10,0.0003217089177712006
Combination,Aluminum Starch Octenylsuccinate,10,0.0003217089177712006
Combination,Palmitoyl Pentapeptide-4,10,0.0003217089177712006
Combination,Beeswax,10,0.0003217089177712006
Combination,Vaccinium Myrtillus Fruit Extract,10,0.0003217089177712006
Combination,PPG-26-Buteth-26,10,0.0003217089177712006
Combination,Salix Nigra (Willow) Bark Extract,10,0.0003217089177712006
Combination,Sorbitan Laurate,10,0.0003217089177712006
Combination,Hydrolyzed Silk,10,0.0003217089177712006
Combination,Lysine,10,0.0003217089177712006
Combination,Rosa Damascena Flower Water,10,0.0003217089177712006
Combination,Ethylhexyl Salicylate,10,0.0003217089177712006
Combination,Dextrin Palmitate,10,0.0003217089177712006
Combination,Glycine Soja (Soybean) Protein,10,0.0003217089177712006
Combination,Commiphora Mukul Resin Extract,10,0.0003217089177712006
Combination,Crithmum Maritimum Extract,10,0.0003217089177712006
Combination,Boswellia Serrata Extract,10,0.0003217089177712006
Combination,Peg/Ppg-14/7 Dimethyl Ether,10,0.0003217089177712006
Combination,Dipeptide-2,10,0.0003217089177712006
Combination,Manganese Sulfate,10,0.0003217089177712006
Combination,Paraffin,10,0.0003217089177712006
Combination,Cocos Nucifera (Coconut) Fruit Extract,10,0.0003217089177712006
Combination,Acetyl Dipeptide-1 Cetyl Ester,10,0.0003217089177712006
Combination,Coconut Alkanes,10,0.0003217089177712006
Combination,Aloe Barbadensis Leaf Juice Powder,10,0.0003217089177712006
Combination,Potassium Phosphate,10,0.0003217089177712006
Combination,Hesperidin Methyl Chalcone,10,0.0003217089177712006
Combination,Tribehenin,10,0.0003217089177712006
Combination,Madecassoside,10,0.0003217089177712006
Combination,Peg/Ppg-18/18 Dimethicone,10,0.0003217089177712006
Combination,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,10,0.0003217089177712006
Combination,Artemisia Absinthium Extract,10,0.0003217089177712006
Combination,Trimethylsiloxysilicate,10,0.0003217089177712006
Combination,Myristyl Alcohol,10,0.0003217089177712006
Combination,Ethylhexyl Methoxycinnamate,10,0.0003217089177712006
Combination,Mentha Viridis (Spearmint) Leaf Oil*,10,0.0003217089177712006
Combination,Silica Silylate,10,0.0003217089177712006
Combination,Sodium Stearoyl Glutamate,10,0.0003217089177712006
Combination,PEG-32,9,0.0002895380259940806
Combination,Diamond Powder,9,0.0002895380259940806
Combination,Lactobacillus/Pumpkin Ferment Extract,9,0.0002895380259940806
Combination,Visit the Dior boutique,9,0.0002895380259940806
Combination,Titanium Dioxide (CI 77891).,9,0.0002895380259940806
Combination,Sorbitan Sesquioleate,9,0.0002895380259940806
Combination,Cyclodextrin,9,0.0002895380259940806
Combination,Pogostemon Cablin Oil,9,0.0002895380259940806
Combination,Caprylyl Glycol.,9,0.0002895380259940806
Combination,Cetyl Esters,9,0.0002895380259940806
Combination,Perfluorohexane,9,0.0002895380259940806
Combination,Glyceryl Stearate Citrate,9,0.0002895380259940806
Combination,Natto Gum,9,0.0002895380259940806
Combination,Rosa Canina Fruit Extract,9,0.0002895380259940806
Combination,Laureth-23,9,0.0002895380259940806
Combination,Tetrahydrodiferuloylmethane,9,0.0002895380259940806
Combination,Laureth-4,9,0.0002895380259940806
Combination,Carica Papaya (Papaya) Fruit Extract,9,0.0002895380259940806
Combination,Ceramide AP,9,0.0002895380259940806
Combination,Chitosan,9,0.0002895380259940806
Combination,Borago Officinalis Seed Oil,9,0.0002895380259940806
Combination,Punica Granatum Seed Oil,9,0.0002895380259940806
Combination,Gentiana Lutea Root Extract,9,0.0002895380259940806
Combination,Sodium Benzoate.,9,0.0002895380259940806
Combination,Coco-Betaine,9,0.0002895380259940806
Combination,Hydrolyzed Sodium Hyaluronate,9,0.0002895380259940806
Combination,Sodium C14-16 Olefin Sulfonate,9,0.0002895380259940806
Combination,Hydrogen Dimethicone,9,0.0002895380259940806
Combination,CI 77891 (Titanium Dioxide),9,0.0002895380259940806
Combination,Hydrogenated Starch Hydrolysate,9,0.0002895380259940806
Combination,Phyllostachis Bambusoides Juice,9,0.0002895380259940806
Combination,Cinnamomum Cassia Bark Extract,9,0.0002895380259940806
Combination,Macrocystis Pyrifera (Kelp) Extract,9,0.0002895380259940806
Combination,Pisum Sativum (Pea) Extract,9,0.0002895380259940806
Combination,Ethylhexyl Stearate,9,0.0002895380259940806
Combination,Citrus Aurantifolia (Lime) Peel Extract,9,0.0002895380259940806
Combination,Hydroxyphenyl Propamidobenzoic Acid,9,0.0002895380259940806
Combination,Ethylparaben,9,0.0002895380259940806
Combination,Citrus Aurantifolia (Lime) Oil,9,0.0002895380259940806
Combination,Polyglyceryl-3 Methylglucose Distearate,9,0.0002895380259940806
Combination,Malic Acid,9,0.0002895380259940806
Combination,Opuntia Coccinellifera Fruit Extract,9,0.0002895380259940806
Combination,Whey Protein/Lactis Protein/Proteine Du Petit-Lait,9,0.0002895380259940806
Combination,Palmitoyl Tripeptide-5,9,0.0002895380259940806
Combination,Molasses Extract/Saccharum Officinarum/Extrait De Melasse,9,0.0002895380259940806
Combination,Camellia Japonica Seed Oil,9,0.0002895380259940806
Combination,Enantia Chlorantha Bark Extract,9,0.0002895380259940806
Combination,Peg-40 Stearate,9,0.0002895380259940806
Combination,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,9,0.0002895380259940806
Combination,Sodium Rna,9,0.0002895380259940806
Combination,Daucus Carota Sativa (Carrot) Root Extract,9,0.0002895380259940806
Combination,CI 77492,9,0.0002895380259940806
Combination,Moringa Oleifera Seed Oil,9,0.0002895380259940806
Combination,Polygonum Cuspidatum Root Extract,9,0.0002895380259940806
Combination,Tocotrienols,9,0.0002895380259940806
Combination,Phosphatidylcholine,9,0.0002895380259940806
Combination,Menthyl Lactate,9,0.0002895380259940806
Combination,Oleanolic Acid,8,0.0002573671342169605
Combination,Rubus Idaeus (Raspberry) Fruit Extract,8,0.0002573671342169605
Combination,Butylene Glycol*,8,0.0002573671342169605
Combination,Oleth-10,8,0.0002573671342169605
Combination,Isoamyl Laurate,8,0.0002573671342169605
Combination,Potassium Chloride,8,0.0002573671342169605
Combination,Ethylhexyl Methoxycrylene,8,0.0002573671342169605
Combination,Vitis Vinifera (Grape) Seed Oil*,8,0.0002573671342169605
Combination,Vaccinium Angustifolium (Blueberry) Fruit Extract,8,0.0002573671342169605
Combination,Soy Isoflavones,8,0.0002573671342169605
Combination,Sodium Phosphate,8,0.0002573671342169605
Combination,Isodecyl Neopentanoate,8,0.0002573671342169605
Combination,Cetearyl Ethylhexanoate,8,0.0002573671342169605
Combination,Lactobacillus/Punica Granatum Fruit Ferment Extract,8,0.0002573671342169605
Combination,Acrylamide/Sodium Acryloyldimethyltaurate Copolymer,8,0.0002573671342169605
Combination,Hydrolyzed Rice Protein,8,0.0002573671342169605
Combination,Ectoin,8,0.0002573671342169605
Combination,Citrus Limon (Lemon) Peel Extract,8,0.0002573671342169605
Combination,Isopropyl Alcohol,8,0.0002573671342169605
Combination,Camellia Sinensis (White Tea) Leaf Extract,8,0.0002573671342169605
Combination,Vaccinium Myrtillus Fruit/Leaf Extract,8,0.0002573671342169605
Combination,Castanea Sativa (Chestnut) Seed Extract,8,0.0002573671342169605
Combination,Sodium Laureth Sulfate,8,0.0002573671342169605
Combination,Sodium Bicarbonate,8,0.0002573671342169605
Combination,Disodium EDTA.,8,0.0002573671342169605
Combination,Butyl Methoxydibenzoylmethane,8,0.0002573671342169605
Combination,Squalane*,8,0.0002573671342169605
Combination,Citrus Grandis (Grapefruit) Peel Oil*,8,0.0002573671342169605
Combination,Glycol Distearate,8,0.0002573671342169605
Combination,Alcaligenes Polysaccharides,8,0.0002573671342169605
Combination,Octyldodecyl Neopentanoate,8,0.0002573671342169605
Combination,Hdi/Trimethylol Hexyllactone Crosspolymer,8,0.0002573671342169605
Combination,Theanine,8,0.0002573671342169605
Combination,Triethyl Citrate,8,0.0002573671342169605
Combination,PEG/PPG-18/18 Dimethicone,8,0.0002573671342169605
Combination,Gelidiella Acerosa Extract,8,0.0002573671342169605
Combination,Tartaric Acid,8,0.0002573671342169605
Combination,Punica Granatum Extract,8,0.0002573671342169605
Combination,Houttuynia Cordata Extract,8,0.0002573671342169605
Combination,Garcinia Mangostana Peel Extract,8,0.0002573671342169605
Combination,2-O-Ethyl Ascorbic Acid,8,0.0002573671342169605
Combination,Galactomyces Ferment Filtrate (Pitera),8,0.0002573671342169605
Combination,Polyester-8,8,0.0002573671342169605
Combination,Folic Acid,8,0.0002573671342169605
Combination,Bakuchiol,8,0.0002573671342169605
Combination,Palmitoyl Grapevine Shoot Extract*,8,0.0002573671342169605
Combination,Zea Mays (Corn) Starch,8,0.0002573671342169605
Combination,Ci 77891 (Titanium Dioxide),8,0.0002573671342169605
Combination,Linum Usitatissimum (Linseed) Seed Oil,8,0.0002573671342169605
Combination,Glutamic Acid,8,0.0002573671342169605
Combination,Dicaprylyl Ether,8,0.0002573671342169605
Combination,Dimethicone/PEG-10/15 Crosspolymer,8,0.0002573671342169605
Combination,Theobroma Cacao (Cocoa) Extract,8,0.0002573671342169605
Combination,Prunus Armeniaca (Apricot) Kernel Oil,8,0.0002573671342169605
Combination,Chondrus Crispus (Carrageenan),8,0.0002573671342169605
Combination,Geraniol.,8,0.0002573671342169605
Combination,Sodium Levulinate,8,0.0002573671342169605
Combination,Iron Oxides.,8,0.0002573671342169605
Combination,Magnesium Chloride,8,0.0002573671342169605
Combination,Amino Esters-1,8,0.0002573671342169605
Combination,Capryloyl Salicylic Acid,8,0.0002573671342169605
Combination,Superoxide Dismutase,8,0.0002573671342169605
Combination,Hibiscus Sabdariffa Flower Extract,8,0.0002573671342169605
Combination,C14-22 Alcohols,8,0.0002573671342169605
Combination,Iron Oxides (CI 77491),8,0.0002573671342169605
Combination,Copper Tripeptide-1,8,0.0002573671342169605
Combination,Hydroxypinacolone Retinoate,8,0.0002573671342169605
Combination,Hippophae Rhamnoides Oil,8,0.0002573671342169605
Combination,Pentaerythrityl Tetraisostearate,8,0.0002573671342169605
Combination,Macadamia Ternifolia Seed Oil,8,0.0002573671342169605
Combination,PEG/PPG-17/6 Copolymer,8,0.0002573671342169605
Combination,Caprylyl/Capryl Glucoside,7,0.00022519624243984044
Combination,Algae Exopolysaccharides,7,0.00022519624243984044
Combination,Rhodiola Rosea Root Extract,7,0.00022519624243984044
Combination,Iron Oxides (CI 77491,7,0.00022519624243984044
Combination,Phytosteryl/Octyldodecyl Lauroyl Glutamate,7,0.00022519624243984044
Combination,Inulin Lauryl Carbamate,7,0.00022519624243984044
Combination,Hydrolyzed Rice Extract,7,0.00022519624243984044
Combination,Hydrolyzed Lupine Protein,7,0.00022519624243984044
Combination,Hydrogenated Castor Oil,7,0.00022519624243984044
Combination,Iron Oxides (CI 77491).,7,0.00022519624243984044
Combination,Oryza Sativa (Rice) Extract,7,0.00022519624243984044
Combination,C12-16 Alcohols,7,0.00022519624243984044
Combination,Actinidia Chinensis (Kiwi) Fruit Extract,7,0.00022519624243984044
Combination,Carrageenan,7,0.00022519624243984044
Combination,Calcium Lactate,7,0.00022519624243984044
Combination,C10-18 Triglycerides,7,0.00022519624243984044
Combination,Diphenylsiloxy Phenyl Trimethicone,7,0.00022519624243984044
Combination,Dipentaerythrityl Tri-Polyhydroxystearate,7,0.00022519624243984044
Combination,Olea Europaea (Olive) Fruit Extract,7,0.00022519624243984044
Combination,Tricholoma Matsutake Extract,7,0.00022519624243984044
Combination,Phenoxyethanol * Essential Oil Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.,7,0.00022519624243984044
Combination,Hydroxyproline,7,0.00022519624243984044
Combination,Collagen Amino Acids,7,0.00022519624243984044
Combination,Phyllanthus Emblica Fruit Extract,7,0.00022519624243984044
Combination,Calcium Ascorbate,7,0.00022519624243984044
Combination,Polyglyceryl-6 Distearate,7,0.00022519624243984044
Combination,Ocimum Basilicum (Basil) Flower/Leaf Extract,7,0.00022519624243984044
Combination,Camellia Sinensis Leaf Water,7,0.00022519624243984044
Combination,Camphor,7,0.00022519624243984044
Combination,Anthemis Nobilis (Chamomile) Flower Extract,7,0.00022519624243984044
Combination,Oleic Acid,7,0.00022519624243984044
Combination,Pseudoalteromonas Ferment Extract,7,0.00022519624243984044
Combination,Moringa Pterygosperma Seed Extract,7,0.00022519624243984044
Combination,Palmaria Palmata Extract,7,0.00022519624243984044
Combination,Gentiana Lutea (Gentian) Root Extract,7,0.00022519624243984044
Combination,Morus Alba Fruit Extract,7,0.00022519624243984044
Combination,Ginkgo Biloba Leaf Extract,7,0.00022519624243984044
Combination,Styrene/Acrylates Copolymer,7,0.00022519624243984044
Combination,Methylglucoside Phosphate,7,0.00022519624243984044
Combination,Glucosamine Hcl,7,0.00022519624243984044
Combination,Disodium Stearoyl Glutamate,7,0.00022519624243984044
Combination,Artemisia Princeps Leaf Extract,7,0.00022519624243984044
Combination,Morus Bombycis (Mulberry) Root Extract,7,0.00022519624243984044
Combination,Disodium Lauryl Sulfosuccinate,7,0.00022519624243984044
Combination,Tetrahydrobisdemethoxydiferuloylmethane,7,0.00022519624243984044
Combination,Pueraria Lobata Root Extract,7,0.00022519624243984044
Combination,Tetrahydrodemethoxydiferuloylmethane,7,0.00022519624243984044
Combination,Methylchloroisothiazolinone,7,0.00022519624243984044
Combination,Chrysanthemum Parthenium Extract,7,0.00022519624243984044
Combination,Gardenia Florida Fruit Extract,7,0.00022519624243984044
Combination,Bis-Diglyceryl Polyacyladipate-2,7,0.00022519624243984044
Combination,Flavor,7,0.00022519624243984044
Combination,Snail Secretion Filtrate,7,0.00022519624243984044
Combination,Magnolia Officinalis Bark Extract,7,0.00022519624243984044
Combination,Citric Acid*,7,0.00022519624243984044
Combination,Aminopropyl Ascorbyl Phosphate,7,0.00022519624243984044
Combination,Cymbopogon Martini Oil,7,0.00022519624243984044
Combination,Polyglyceryl-3 Beeswax,7,0.00022519624243984044
Combination,Evodia Rutaecarpa Fruit Extract,7,0.00022519624243984044
Combination,Sucrose Stearate,7,0.00022519624243984044
Combination,Tapioca Starch,7,0.00022519624243984044
Combination,Mica (CI 77019),7,0.00022519624243984044
Combination,Shea Butter,7,0.00022519624243984044
Combination,sh-Oligopeptide-2,7,0.00022519624243984044
Combination,Yellow 6 (Ci 15985),7,0.00022519624243984044
Combination,Batyl Alcohol,7,0.00022519624243984044
Combination,sh-Polypeptide-1,7,0.00022519624243984044
Combination,Porphyridium Cruentum Extract,7,0.00022519624243984044
Combination,Punica Granatum Fruit Extract,7,0.00022519624243984044
Combination,sh-Oligopeptide-1,7,0.00022519624243984044
Combination,Aniba Rosaeodora (Rosewood) Wood Oil,7,0.00022519624243984044
Combination,Sodium Lauroyl Lactylate,7,0.00022519624243984044
Combination,Bromelain,7,0.00022519624243984044
Combination,Epigallocatechin Gallatyl Glucoside,7,0.00022519624243984044
Combination,Sodium Polyacrylate Starch,7,0.00022519624243984044
Combination,Sodium Carboxymethyl Beta-Glucan,7,0.00022519624243984044
Combination,Lactose,7,0.00022519624243984044
Combination,Vanilla Planifolia Fruit Extract,7,0.00022519624243984044
Combination,Red 33 (Ci 17200),7,0.00022519624243984044
Combination,Argania Spinosa (Argan) Kernel Oil*,7,0.00022519624243984044
Combination,Diethylhexyl Syringylidenemalonate,7,0.00022519624243984044
Combination,Arbutin,7,0.00022519624243984044
Combination,Angelica Archangelica Root Extract,7,0.00022519624243984044
Combination,Methionine,7,0.00022519624243984044
